custom_id,hit_id,row_id,source,Title,hit_text,context_idx,count_hits,count_unique_entities,context_window
media-frame-7fb8810fe48af8ee,7fb8810fe48af8ee,4154,Nius,Neue alarmierende Studie: Sondervermögen reicht nicht,Süddeutsche Zeitung,1,1,1,"Neue alarmierende Studie: Sondervermögen reicht nicht. # Neue alarmierende Studie: Sondervermögen reicht nicht Die Bundesregierung muss in den kommenden Jahren neue Finanzierungsquellen in erheblichem Ausmaß erschließen, wenn sie das Verkehrssystem für die Zukunft aufstellen will. Das ist das Ergebnis einer Studie der Thinktanks Agora Verkehrswende und Dezernat Zukunft, über das die Süddeutsche Zeitung vorab berichtet. Demnach beläuft sich allein der Finanzbedarf für Schienenwege und Fernstraßen, den öffentlichen Personennahverkehr (ÖPNV) und die Förderung der Transformation der Autoindustrie bis 2030 auf mindestens 390 Milliarden Euro."
media-frame-d4eef110742d720d,d4eef110742d720d,4157,Nius,Fast eine Million abgelehnte Asylbewerber leben weiter in Deutschland,Bild,1,1,1,"Nach neuen Regierungszahlen, die auf eine Anfrage der AfD zurückgehen, waren zum Stichtag 31. Oktober 2025 insgesamt 934.553 ausländische Staatsangehörige mit abgelehntem Asylantrag im Ausländerzentralregister (AZR) erfasst, berichtet die Bild. Zum Vergleich: Im Sommer 2023 lag diese Zahl noch bei 896.065 – ein Anstieg um fast 40.000 Personen in gut zwei Jahren."
media-frame-22989f12c39af073,22989f12c39af073,4158,Nius,Bizarre Argumentation der Union: Jens Spahn rechtfertigt Rentenreform mit Krieg und Frieden in Europa,ARD,1,1,1,"Das Muster ist altbekannt und riecht nach Verzweiflung: Wer in die Ecke gedrängt wird, entdeckt plötzlich, dass der Gegner nicht nur falsch liegt, sondern den Untergang Europas heraufbeschwört. Unions-Fraktionschef Jens Spahn sagte am vergangenen Sonntag in der ARD-Sendung Berlin direkt: „Viele in der Fraktion haben auch Sympathien für das Anliegen der Jungen Gruppe, aber wir sehen eben auch alle – das zeichnet Unions-Abgeordnete aus – immer auch das große Ganze. Die Regierung als Ganzes muss regierungsfähig, muss handlungsfähig bleiben, mehr denn je in diesen Tagen."
media-frame-4fc53c67614e768d,4fc53c67614e768d,4158,Nius,Bizarre Argumentation der Union: Jens Spahn rechtfertigt Rentenreform mit Krieg und Frieden in Europa,FAZ,2,1,1,"Diese Argumentation ist nicht neu, sondern ein bewährtes Muster der Union, um Wortbrüche zu rechtfertigen. Bereits bei der Aufweichung der Schuldenbremse bediente man sich derselben Rhetorik: „Was nützt die schönste Schuldenbremse, wenn der Russe vor der Tür steht?“, fragte Spahn damals im Interview mit der FAZ und ergänzte: „Wir Europäer haben doch zugespitzt gesagt nur zwei Möglichkeiten: Wir können uns verteidigen lernen oder alle Russisch lernen.“ Verkürzt hieß das: Wer gegen diesen Bruch der fiskalischen Disziplin opponierte, der öffnete Putin quasi die Tür. Schändlicherweise wurde das mit einem abgewählten Parlament durchgepeitscht – so erfolgreich, dass der Kniff CDU-Chef Friedrich Merz erneut nutzte. ## Merz schwärmte vor Schülern von fiskalischer Solidität Merz selbst hatte vor einer Schulklasse – direkt ins Gesicht von Kindern – von fiskalischer Solidität geschwärmt und beteuert, das Geld der Jungen nicht zu verprassen: „Wir müssten vielleicht auch mal mit dem Geld auskommen, was wir haben.“ Jetzt dreht Spahn das um: Wer Merz auf dessen Worte festnagle, spiele mit Krieg und Frieden."
media-frame-bcd42d5981133165,bcd42d5981133165,4162,Nius,„Bleibt standhaft!“: Arbeitgeberboss wendet sich gegen Merz’ Rentenpläne,Frankfurter Allgemeine Zeitung | FAZ,1,3,2,"„Bleibt standhaft!“: Arbeitgeberboss wendet sich gegen Merz’ Rentenpläne. # „Bleibt standhaft!“: Arbeitgeberboss wendet sich gegen Merz’ Rentenpläne Arbeitgeber-Präsident Rainer Dulger wünscht noch mehr Standfestigkeit der jungen Rentenkritiker. Im Interview mit der Frankfurter Allgemeinen Zeitung (FAZ) erklärt Dulger, warum das geplante Rentenpaket von Schwarz-Rot so nicht kommen darf und was er über eine mögliche Minderheitsregierung denkt. ## „Bleibt standhaft!“ „Ich kann den Jungen in der Union nur zurufen: Bleibt standhaft! Der Gesetzentwurf zum geplanten Rentenpaket geht sogar über den Koalitionsvertrag hinaus, indem damit über das Jahr 2031 hinaus hohe Mehrausgaben festgeschrieben werden sollen. Wir reden hier über Beträge von mehr als 100 Milliarden Euro allein in den Jahren 2032 bis 2040“, erklärt Dulger in der FAZ. Die jungen Menschen würden zu Recht erwarten, dass man auch ihre Interessen im Hinblick auf Staatsverschuldung und Finanzierbarkeit des Sozialsystems berücksichtige."
media-frame-a124412f229ac1a3,a124412f229ac1a3,4165,Nius,ARD-Moderator macht Windkraft-Gegner zu „Querdenkern und Rechtsextremen“,ARD,1,2,1,"ARD-Moderator macht Windkraft-Gegner zu „Querdenkern und Rechtsextremen“. # ARD-Moderator macht Windkraft-Gegner zu „Querdenkern und Rechtsextremen“ Eine „Allianz aus vorgeblichen Naturschützern, Kommunalpolitikern, Querdenkern und Rechtsextremen“: So hat ein Moderator der Hessenschau Menschen bezeichnet, die sich gegen die Errichtung von Windrädern im Reinhardswald stellen. Die Formulierung löste auf X Empörung aus und führte zu einer Programmbeschwerde."
media-frame-e345d046ddca5ad5,e345d046ddca5ad5,4165,Nius,ARD-Moderator macht Windkraft-Gegner zu „Querdenkern und Rechtsextremen“,ÖRR,2,1,1,"Es war Ende Oktober, als Moderator Andreas Hieke einen Beitrag über den umstrittenen Windpark im Reinhardswald – einem sensiblen Naturschutzgebiet in Hessen – anmoderierte und Kritiker dabei als radikale Randgruppe pauschalisierte. Der ÖRR-Blog berichtete auf X über die despektierlichen Worte des Moderators. Hier sehen Sie die herabwürdigende Anmoderation: Dr."
media-frame-53fb98f89ea21e97,53fb98f89ea21e97,4166,Nius,AfD zeigt Wolfram Weimer wegen Korruptionsverdachts an,ARD,1,1,1,"Die AfD fordert Bundeskanzler Friedrich Merz auf, den Staatsminister umgehend zu entlassen. Lesen Sie auch: Merz lügt in der ARD: „Die Vorwürfe gegen Wolfram Weimer haben sich alle als falsch erwiesen“"
media-frame-509d8f5dfa299076,509d8f5dfa299076,4170,Nius,"Warum kann Wolfram Weimer nicht belegen, dass er sein Stimmrecht an seine Frau übertragen hat?",ARD | Frankfurter Allgemeine Zeitung | FAZ | The European,1,4,4,"Die Affäre um Kulturstaatsminister Wolfram Weimer spitzt sich weiter zu. Nachdem Bundeskanzler Friedrich Merz in der ARD behauptet hatte, sämtliche Vorwürfe gegen den parteilosen Staatsminister hätten sich „als falsch erwiesen“, stellte NIUS mehrere gezielte Anfragen – an die Staatsanwaltschaft München II, an die Weimer Media Group und an Weimer als Regierungsmitglied. NIUS bereitet den Stand der Dinge in der Regierungsaffäre als Frage-Antwort-Text auf. ## „Windbeutel Weimer“ Sogar die Frankfurter Allgemeine Zeitung, die Weimer zunächst in Schutz genommen hatte, distanziert sich mittlerweile. Dort erkennt ein Herausgeber inzwischen einen „Windbeutel“ in ihm. Für den Kulturstaatsminister wird es eng – auch deshalb, weil zentrale Fragen bis heute unbeantwortet sind. Auch in der FAZ erscheint inzwischen harte Kritik. Zum Hintergrund: Der Kern der Weimer-Affäre lässt sich auf zwei inhaltliche Stränge zurückführen. Zum einen stehen systematische Urheberrechtsverletzungen auf dem Online-Medium The European im Raum, erstmals dokumentiert Mitte Oktober durch den Autor Alexander Wallasch. Zum anderen geht es um mutmaßliche Interessenkonflikte, die sich aus Weimers wirtschaftlicher Rolle als Anteilseigner der Weimer Media Group und seiner Position als Regierungsmitglied ergeben – eine Verbindung, die Weimer selbst über Wochen zu relativieren versuchte. ## 1."
media-frame-8a2b352f03cb3796,8a2b352f03cb3796,4170,Nius,"Warum kann Wolfram Weimer nicht belegen, dass er sein Stimmrecht an seine Frau übertragen hat?",FAZ,2,1,1,"Einen zentralen Vorwurf versucht Weimer mit dem Hinweis zu entkräften, er habe seine Stimmrechte abgegeben. Gegenüber der FAZ erklärte er: „Die Stimmrechte als Gesellschafter werden vertraglich von der Mitgesellschafterin ausgeübt. Damit verhalte ich mich nicht nur konform zu den gesetzlichen Anforderungen, sondern gehe in der Abgrenzung darüber – an das für eine GmbH mögliche – hinaus.“ Doch genau an dieser Stelle beginnen die Widersprüche."
media-frame-038f183d760fb2a2,038f183d760fb2a2,4170,Nius,"Warum kann Wolfram Weimer nicht belegen, dass er sein Stimmrecht an seine Frau übertragen hat?",ARD | The European,3,2,2,"Eine weitere offene Frage betrifft Bundeskanzler Merz selbst. Als er live in der ARD versicherte, alle Vorwürfe gegen Weimer hätten sich „als falsch erwiesen“, stand bereits fest, dass die Staatsanwaltschaft München II ein Verfahren eingeleitet hatte – ausgelöst durch eine Anzeige des Plagiatsforschers Stefan Weber, dessen Texte bei The European ohne Genehmigung übernommen worden waren. NIUS wollte wissen, ob Merz mit seiner öffentlichen Entlastung Weimers in laufende Ermittlungen eingegriffen hat."
media-frame-1f11648a9fadfcb0,1f11648a9fadfcb0,4170,Nius,"Warum kann Wolfram Weimer nicht belegen, dass er sein Stimmrecht an seine Frau übertragen hat?",Frankfurter Allgemeine Zeitung,4,1,1,"Auch der Lügen-Vorwurf, den Wolfram Weimer an seine Kritiker richtete, wirft weiterhin schneidende Fragen auf. Dass er „Einfluss auf politische Entscheidungsträger“ verkaufe, sei „schlicht eine Lüge, gegen die ich mich juristisch zur Wehr setzen werde“, wie Weimer der Frankfurter Allgemeinen Zeitung gegenüber sagte. Nun ist das allerdings der wörtliche Inhalt der Werbeunterlagen, die Apollo News unter Vorspiegelung, ein interessiertes Unternehmen zu sein, von der Weimer Media Group erhielt."
media-frame-66178627c2c73090,66178627c2c73090,4170,Nius,"Warum kann Wolfram Weimer nicht belegen, dass er sein Stimmrecht an seine Frau übertragen hat?",ZDF,5,1,1,"Wir werden dann im Ergebnis sehen, was darauf folgt. Aber es ist völlig ergebnisoffen.“ Das ZDF kommentierte: „Rückendeckung hört sich anders an.“ Stehen die Zeichen also auf Rücktritt des Kulturstaatsministers? Das wird auch davon abhängen, ob die offenen Fragen sinnvoll beantwortet werden können – was zu bezweifeln ist."
media-frame-e051cfe9301ab90e,e051cfe9301ab90e,4171,Nius,Linke und Rechte haben beide ein Hitler-Problem,taz,1,1,1,"Wer es wagt, zu widersprechen, wird durch das Wort „Leugner“, das sich vom Holocaust auf Klima und Pandemie ausgeweitet hat, in die Nähe des Dritten Reichs gerückt. Vor ein paar Wochen hat die taz mich mit Goebbels verglichen, weil NIUS auch Radio macht – genau wie die Nazis. Holocaust und Nationalsozialismus sind zur ultimativen Argumentationskrücke für alle Denkfaulen und -lahmen geworden, die jede Widerrede ersticken wollen, ohne all ihre verrückten Ideen erklären zu müssen, ein Debatten-Talisman der Dummen, der Einfältigen, der ideologisch Verführten und der politischen Versager."
media-frame-5e82c1dfcca16c37,5e82c1dfcca16c37,4171,Nius,Linke und Rechte haben beide ein Hitler-Problem,Politico,2,1,1,"Die Sache eskalierte, als es um die deutsche Vergangenheit ging. Damit Sie sich erstmal selbst ein Bild machen können, ist hier die ganze, ungekürzte Szene: Sie haben es gehört: Ulrich Siegmund wird hier vom Politico-Reporter gefragt, ob er den Holocaust als „schlimmstes Menschheitsverbrechen“ bezeichnen würde. Siegmund antwortet darauf, das maße er sich nicht an, weil er die gesamte Menschheit nicht aufarbeiten kann."
media-frame-42f7f689229b8c84,42f7f689229b8c84,4177,Nius,Streit in der Fraktion eskaliert: Donnernder Applaus für Renten-Aufstand der Jungen gegen Merz,Politico,1,2,1,"Ohne die 18-köpfige Gruppe hat die Koalition im Bundestag keine sichere Mehrheit. Stefan Nacke, der Vorsitzende der Arbeitnehmergruppe, der bislang das Vorhaben der Jungen teilte, schlägt sich laut Politico-Informationen nun plötzlich auf die Seite des Merz-Lagers. Der Vorsitzende der Jungen Gruppe, Pascal Reddig, betonte laut Politico, dass er unter Regierungsfähigkeit auch Kompromissfähigkeit verstehe: „Wir sind dazu bereit. Aber die SPD hat sich bislang nicht bewegt“."
media-frame-e49511ccf3e01a2a,e49511ccf3e01a2a,4177,Nius,Streit in der Fraktion eskaliert: Donnernder Applaus für Renten-Aufstand der Jungen gegen Merz,Politico,2,2,1,"Ein CDU-Abgeordneter zu dem Blatt: „Jedem wurde klar: Der Kranke geht zuerst zum Arzt und erst dann in die Apotheke“. Johannes Volkmann (CDU) hingegen sagte zu Politico, dass nur ein fiskalisch handlungsfähiges Land auch militärisch abschreckungsfähig sei. Norbert Röttgen, Fraktionsvize, soll angesichts der Weltlage an die Abgeordneten appelliert haben, Sachfragen zur Generationengerechtigkeit nicht zu Machtfragen werden zu lassen. Stefan Nacke (CDU), Vorsitzender der Arbeitnehmergruppe. Stefan Nacke (CDU), der Vorsitzende der Arbeitnehmergruppe, der bislang das Vorhaben der Jungen teilte, stimmte laut Politico gestern wegen der außenpolitischen Entwicklungen in den Chor derjenigen ein, die zur Fraktionsdisziplin riefen. Begründung: Wegen der außenpolitischen Entwicklungen dürfe es keine Regierungskrise geben."
media-frame-5e51aa21ea2b49b3,5e51aa21ea2b49b3,4179,Nius,Parlaments-Vize Bodo Ramelow will AfD-Politiker Björn Höcke mit Pilzen vergiften,ARD,1,2,1,"Parlaments-Vize Bodo Ramelow will AfD-Politiker Björn Höcke mit Pilzen vergiften. # Parlaments-Vize Bodo Ramelow will AfD-Politiker Björn Höcke mit Pilzen vergiften In einem Podcast-Format der ARD hat Bundestags-Vizepräsident Bodo Ramelow (Die Linke) indirekt zu verstehen gegeben, dass er gerne dabei zusehen würde, wie Björn Höcke giftige Pilze isst. In dem ARD-Format „Absolute Mehrheit“ wurde Ramelow danach gefragt, mit welchen Politikern er am liebsten Pilze sammeln gehen würde. Die Politiker soll er im typischen TikTok-Stil in einer Rangliste ordnen."
media-frame-6b89e01a782c58b8,6b89e01a782c58b8,4179,Nius,Parlaments-Vize Bodo Ramelow will AfD-Politiker Björn Höcke mit Pilzen vergiften,ARD,2,3,1,"Der Vize-Parlamentspräsident äußert sich zudem in einer seltsam sadistischen Art und Weise, denn er will ihm beim Leiden auch noch zusehen, wie sein Nachsatz beweist. Die ARD findet die Aussage von Ramelow offenbar großartig, denn die Regie spielt anschließend ein „Thug Life“-Meme ein. In der Meme-Kultur steht „Thug Life“, symbolisiert durch eine coole Sonnenbrille, oft für einen Moment, in dem jemand besonders abgeklärt oder eiskalt handelt. Das „Thug Life“-Meme der ARD, um zu verdeutlichen, wie cool Ramelow wirklich ist. Das ARD-Format „ABSOLUTE MEHRHEIT – der DIE DA OBEN!-Podcast“ führt eigenen Angaben zufolge „wöchentlich Gespräche mit dem ‚Who is who‘ der deutschen Politik und mit anderen spannenden Menschen“. Derzeit pausiert der Podcast, der von der Hyperbole Medien GmbH für das öffentlich-rechtliche „funk“-Netzwerk produziert wird."
media-frame-c1478a5f06a97234,c1478a5f06a97234,4180,Nius,"Brisantes DSA-Angebot von US-Regierung an Merz: Mehr Meinungsfreiheit in der EU, dafür niedrigere Stahl-Zölle",Reuters,1,1,1,"Brisantes DSA-Angebot von US-Regierung an Merz: Mehr Meinungsfreiheit in der EU, dafür niedrigere Stahl-Zölle. # Brisantes DSA-Angebot von US-Regierung an Merz: Mehr Meinungsfreiheit in der EU, dafür niedrigere Stahl-Zölle Die US-Regierung hat der Europäischen Union ein ungewöhnliches Tauschgeschäft vorgeschlagen: weniger Handelszölle gegen eine Lockerung der EU-Digitalgesetze, darunter fällt auch der Digital Services Act (DSA). Washington fordert, dass die EU ihre Regulierung großer Online-Plattformen „ausgewogener“ gestaltet – als Voraussetzung für eine Senkung der US-Zölle auf europäische Stahl- und Aluminiumprodukte, berichtet Reuters. Bei einem Treffen in Brüssel drängten EU-Handelsminister den amerikanischen Handelsminister Howard Lutnick und den Handelsbeauftragten Jamieson Greer dazu, die im Juli vereinbarte Zollreform endlich umzusetzen."
media-frame-365531ef0c37ef72,365531ef0c37ef72,4181,Nius,Saarland: Gerichtsvollzieher im Einsatz getötet,dpa,1,1,1,"Weitere Informationen sollen am Mittwoch bekanntgegeben werden. Beamte sichern den Tatort (Brandon Lee Posse/dpa) Die saarländische Ministerpräsidentin Anke Rehlinger (SPD) kommentierte den schrecklichen Vorfall: „Was den Tathergang angeht, wird alles Notwendige und alles Erforderliche getan werden, das jetzt sehr gründlich und zügig auch aufzuklären. Die weiteren Informationen dazu werden Ihnen zu gegebener Zeit übermittelt werden.“ „Dem hochgeschätzten Kollegen wurde im Dienst für unseren Rechtsstaat das Leben genommen“, so die saarländische Justizministerin Petra Berg (SPD)."
media-frame-1385842fba560481,1385842fba560481,4186,Nius,88-jähriger Opa Werner: Wie ein Berliner Senior zum Internetstar wurde,Spiegel,1,1,1,"In der WG werden Streiche gespielt („Pranks“), angesagte Lebensmittel getestet oder Klamotten für den Berliner Club Berghain probiert: ## Matsche Latsche war der Durchbruch Im Sommer dann der Durchbruch: Ein Matsche-Latsche-Video wird mehr als 25 Millionen mal geklickt und von Stars wie Cathy Hummels geteilt. Opa Werner wird zum Meme und findet auch in den traditionellen Medien wie dem Spiegel Beachtung. Der Viral-Opa versöhnt die Alten mit der Gen Z."
media-frame-ce98ceaaee574bfe,ce98ceaaee574bfe,4186,Nius,88-jähriger Opa Werner: Wie ein Berliner Senior zum Internetstar wurde,RTL,2,1,1,"Der Text dazu: Wenn Du mit fast 90 Jahren merkst, dass Raven kein Alter kennt. Sein Vorbild, so sagt Opa Werner bei RTL, sei Dieter Hallervorden. Der ist 90, glücklich verheiratet und dick im Geschäft."
media-frame-5fbab50d0d5a0475,5fbab50d0d5a0475,4187,Nius,"Moralprediger Micky Beisenherz: Er fordert Sensibilität, hat seinen Ruhm und Vermögen aber auf Demütigung aufgebaut",Stern | WDR,1,2,2,"Er selbst verdient daran, als Dschungelcamp-Autor über die dort gedemütigten Promis zu spotten. Michael „Micky“ Beisenherz ist als Autor (u.a. für den Stern), TV-Moderator („Kölner Treff“ im WDR) und Podcaster („Apokalypse & Filterkaffee“) ein „Medienschaffender“, wie er im Buche des grün-woken Gutmenschen steht. Sich selbst versteht er als liberal, gesellschaftskritisch und aufgeklärt."
media-frame-4ee187593034fac1,4ee187593034fac1,4187,Nius,"Moralprediger Micky Beisenherz: Er fordert Sensibilität, hat seinen Ruhm und Vermögen aber auf Demütigung aufgebaut",Stern | WDR,2,2,2,"Beisenherz unterstützt auch den Klimaschutz. In einer Kolumne im Stern schrieb er im August 2019 eine Lobpreisung Greta Thunbergs („For the Greta good – die junge Frau und das Meer"") und meinte, dass Klimaschutz erst dann greife, wenn er emotional berührt. In der WDR-Talkshow „Die letzte Instanz“ wies er den TV-Entertainer Thomas Gottschalk dafür zurecht, tabuisierte Wörter wie das „N-Wort“ oder das „Z-Wort“ zu verwenden: „Wenn Leute sagen, es verletzt uns, dann lass’ es doch!“ Folgerichtig nur, dass Beisenherz die Buchvorstellung von Robert Habecks „Den Bach rauf“ moderierte und den Grünen backstage zur Begrüßung umarmte („Ja, ich mach’s doch gerne!“) und auch für die heute-show schrieb. Kurz: Der Haltungs-Promi passt zur grün-roten Blase wie Faust aufs Gretchen."
media-frame-04923961ef866690,04923961ef866690,4187,Nius,"Moralprediger Micky Beisenherz: Er fordert Sensibilität, hat seinen Ruhm und Vermögen aber auf Demütigung aufgebaut",Süddeutsche Zeitung | SZ | RTL,3,3,3,"Als Pop-Titan Dieter Bohlen kürzlich in einem Interview die Regierung als „Blockierung“ kritisierte, den undemokratischen Umgang mit der Oppositionspartei thematisierte und die „Brandmauer“ treffend „völlig idiotisch“ nannte, sprach der damit Millionen aus dem Herzen, zog aber auch gleich Beisenherz’ Zorn auf sich. Der aus Recklinghausen stammende Beisenherz billigte ihm in einem Gastbeitrag für die Süddeutsche Zeitung (SZ) nur „lokalen Weltruhm“ zu, als wäre Bohlen lediglich in Tötensen ein Promi, und forderte RTL nur notdürftig verklausuliert auf, sich von Bohlen zu trennen. Dessen Ankündigung, im Fall einer Vermögenssteuer „in sechs Stunden weg“ zu sein, veranlasste Beisenherz dazu, über mögliche Aufnahmeländer zu spekulieren, wobei ihm ausgerechnet Russland und Afghanistan einfielen."
media-frame-5c0c2f3c3731aabd,5c0c2f3c3731aabd,4187,Nius,"Moralprediger Micky Beisenherz: Er fordert Sensibilität, hat seinen Ruhm und Vermögen aber auf Demütigung aufgebaut",SZ,4,1,1,"Micky Beisenherz mahnt im Zwangsgebühren-TV Sensibilität an, was einer gewissen Ironie nicht entbehrt, wenn man sich anschaut, womit er selbst wirklich bekannt geworden ist, nämlich mit seiner Autorentätigkeit für die Trash-TV-Show „Ich bin ein Star – Holt mich hier raus!“ (IBES). Er selbst teilte der SZ einmal in einem Interview mit, das auch als Dschungelcamp bekannte Format halte er „überhaupt nicht“ für Trash-Fernsehen. Der Mann, der Gottschalk mitteilte, er solle sich Tabu-Wörter eben verkneifen, wenn jemand „sich verletzt fühlt“, ist bei den Sätzen, die er den Dschungelcamp-Moderatoren in den Mund legt, seit jeher reichlich unsensibel."
media-frame-1fce5cac9c8fbb5e,1fce5cac9c8fbb5e,4187,Nius,"Moralprediger Micky Beisenherz: Er fordert Sensibilität, hat seinen Ruhm und Vermögen aber auf Demütigung aufgebaut",WDR,5,1,1,"Im Fernsehen für mehr gesellschaftliche Sensibilität zu plädieren und tags darauf nach Australien zu fliegen, um auf abgestürzte Promis zu treten, die schon am Boden liegen, lässt schon an der Aufrichtigkeit der moralischen Appelle zweifeln. ## „Was seid ihr denn eigentlich hier für Mimis?“ Über Daniel Lopes’ frühe Eliminierung und seine Verbindung mit dem verstorbenen Schauspieler Willi Herren (implizit dessen Alkoholprobleme und Karriereende) ließ Beisenherz so lästern: „Mensch Meier, wer konnte denn auch ahnen, dass mit Daniel Lopes ausgerechnet der Schützling von Show-Titan Willi Herren herausfliegt – und zwar als erster.“ Und als der Ostdeutsche Nico Schwanz ins Dschungelcamp zog, hieß es gleich: „Der Nico wartet schon, dass der Ranger ihm Begrüßungsgeld gibt.“ Über die Herkunft abzulästern, geht also doch – solange es keine gesellschaftlich schützenswerten Gruppen sind, auf deren Kosten der Witz geht. Wer, wie der vor Jahren durch Suizid aus dem Leben geschiedene Daniel Küblböck, weinend und kreischend vor Panik in einem Glassarg mit 30.000 Kakerlaken überschüttet wird, brauchte zur grenzwertigen Erfahrung nur noch zynische Kommentare des WDR-Moralpredigers. Wer sich „anstellte“, fing sich Beisenherz-Sprüche wie „Was seid ihr denn eigentlich hier für Mimis?“ ein."
media-frame-88ff2659aee42ae7,88ff2659aee42ae7,4187,Nius,"Moralprediger Micky Beisenherz: Er fordert Sensibilität, hat seinen Ruhm und Vermögen aber auf Demütigung aufgebaut",SZ,6,1,1,"In einem gesellschaftlichen Klima, das jeden Regierungskritiker in die Schmuddelecke drückt, beweist ein Dieter Bohlen weit mehr Mut als Beisenherz, der immer sicher am linken Beckenrand entlangzuschwimmen pflegt. Und gerade er, der – wie sein Rant gegen Dieter Bohlen in der SZ zeigt – immer ad hominem geht, sollte mit dem Achtsamkeits-Getue vom moralischen Hochsitz herunter vorsichtig sein. Lesen Sie dazu auch: Pop-Titan Dieter Bohlen: „Brandmauer ist völlig idiotisch“"
media-frame-cf85a93208b19e2f,cf85a93208b19e2f,4188,Nius,„Demo gegen Rechts“: Junge Union demonstrierte in Potsdam gegen sich selbst,Stern,1,1,1,"Das Bündnis ‚Potsdam! bekennt Farbe‘ vereint zivilgesellschaftliche und staatliche Organisationen sowie Institutionen, privatwirtschaftliche und städtische Unternehmen und demokratische Parteien sowie Fraktionen der Potsdamer Stadtverordnetenversammlung (SVV). Die Landeshauptstadt Potsdam ist nicht Mitglied im Bündnis.“ ## „Seine Partei sollte Konsequenzen ziehen“ Jan Jacobi, CDU Stadtbezirksvorsitzender Drewitz-Stern-Kirchsteigfeld, erklärt gegenüber NIUS: „Aus gutem Grund ist mein Kreisverband der CDU Potsdam kein Mitglied im Bündnis ‚Potsdam! bekennt Farbe‘. Und wie bekannt ist, ist unsere Stadtfraktion in der Stadtverordnetenversammlung Potsdam auch kein Mitglied."
media-frame-9e66bab7b4095302,9e66bab7b4095302,4190,Nius,Deutsche Bank kündigt den Familienunternehmern wegen AfD-Einladung: Wenn die Gesinnung über das Geschäft bestimmt,Süddeutsche Zeitung | Spiegel,1,2,2,"Sind AfD-Politiker bei Veranstaltungen und in den Räumlichkeiten der Deutschen Bank generell unerwünscht? Die etablierten Medien versuchen hilflos, Ausreißer wie die Familienunternehmer wieder einzufangen: „Wie stabil ist die Brandmauer zwischen Wirtschaft und der AfD?“, fragt die Süddeutsche Zeitung drohend. In Leitartikeln wird vor dem „fatalen Flirt der Familienunternehmer mit der AfD“ gewarnt. Wütend meldete dazu der Spiegel am Dienstag: „Auch Verband der Unternehmerinnen pflegt Kontakt zur AfD“. Eine „weitere Lobbygruppe“ bekenne sich „zum Dialog mit der rechtsextremen Partei“."
media-frame-fd51dd1fa4dd8589,fd51dd1fa4dd8589,4192,Nius,Offen für Gespräche mit der AfD: Wirtschaftsverbände wollen die Brandmauer einreißen,Spiegel,1,1,1,"Sie müssen daher mit allen demokratisch gewählten Parteien in Austausch treten können, auch wenn deren Positionen von den eigenen Interessen oder Überzeugungen abweichen. Nur so können sie ihre Aufgaben erfüllen und die Anliegen ihrer Mitglieder wirksam vertreten.“ Offen für Austausch mit allen demokratisch gewählten Parteien: Max Freiherr von Elverfeldt, Vorsitzender der Familienbetriebe Land und Forst ## Junge Unternehmer laden AfD-Abgeordneten ein Wie der Spiegel berichtet, haben Interessenvertreter in Baden-Württemberg gemeinsam mit den Verbänden „Die Jungen Unternehmer“ und dem „Verband der Unternehmerinnen (VDU)“ den AfD-Bundestagsabgeordneten Markus Frohnmaier zu einer Veranstaltung eingeladen. Der VDU-Landesverband Württemberg teilte dazu mit, man habe sich „gemeinsam dazu entschieden, alle Spitzenpolitiker einzuladen“."
media-frame-948d71793f208e4d,948d71793f208e4d,4193,Nius,Grünen-Chef Banaszak attackiert Kanzler Merz: „Der Winter der Enttäuschung ist gekommen“,ZDF,1,1,1,"Grünen-Chef Banaszak attackiert Kanzler Merz: „Der Winter der Enttäuschung ist gekommen“. # Grünen-Chef Banaszak attackiert Kanzler Merz: „Der Winter der Enttäuschung ist gekommen“ Kurz vor Beginn der Generaldebatte hat Grünen-Vorsitzender Felix Banaszak scharfe Kritik an Bundeskanzler Friedrich Merz (CDU) geäußert. Im ZDF-Morgenmagazin sagte Banaszak, vom von Merz groß angekündigten „Herbst der Reformen“ sei bislang nichts erkennbar. Banaszak dazu: „Der Winter der Enttäuschung ist gekommen.“ Friedrich Merz (CDU) mit SPD-Chef Lars Klingbeil am Mittwoch am Rande der Generaldebatte im Bundestag."
media-frame-ba1bfaae0f618620,ba1bfaae0f618620,4194,Nius,Parteibasis will geplante Änderungen verhindern: SPD-Mitgliederbegehren gegen Bürgergeld-Reform zugelassen,Spiegel,1,1,1,"Parteibasis will geplante Änderungen verhindern: SPD-Mitgliederbegehren gegen Bürgergeld-Reform zugelassen. # Parteibasis will geplante Änderungen verhindern: SPD-Mitgliederbegehren gegen Bürgergeld-Reform zugelassen In der SPD nimmt der Widerstand gegen die geplanten Änderungen beim Bürgergeld an Fahrt auf. Der Parteivorstand hat ein entsprechendes Mitgliederbegehren nach Prüfung für zulässig erklärt, berichtet der Spiegel – es entspreche den Vorgaben der Satzung. Damit können die Initiatoren das Verfahren offiziell weiter vorantreiben."
